c2	2016-08-15 15:17:28
c2	2016-08-15 15:17:32
c2	2016-08-15 15:17:33
c2	2016-08-15 15:17:36
c2	2016-08-15 15:17:38
c2	2016-08-15 15:17:39
c2	2016-08-15 15:17:47
c2	2016-08-15 15:17:49
c2	2016-08-15 15:17:52
c2	2016-08-15 15:17:55
c2	2016-08-15 15:17:57
c2	2016-08-15 15:18:01
c2	2016-08-15 15:18:16
c2	2016-08-15 15:18:18
c2	2016-08-15 15:18:48
c2	2016-08-15 15:18:49
c2	2016-08-15 15:19:19
c2	2016-08-15 15:19:22
c2	2016-08-15 15:19:25
c2	2016-08-15 15:19:31
c2	2016-08-15 15:19:32
c2	2016-08-15 15:19:40
c2	2016-08-15 15:19:44
c2	2016-08-15 15:19:45
c2	2016-08-15 15:19:46
c2	2016-08-15 15:19:47
c2	2016-08-15 15:19:51
c2	2016-08-15 15:19:56
c2	2016-08-15 15:19:58
c2	2016-08-15 15:19:59
c2	2016-08-15 15:20:06
c2	2016-08-15 15:20:07
c2	2016-08-15 15:20:10
c2	2016-08-15 15:20:13
c2	2016-08-15 15:20:19
c2	2016-08-15 15:20:22
c2	2016-08-15 15:20:23
c2	2016-08-15 15:20:25
c2	2016-08-15 15:20:30
c2	2016-08-15 15:20:40
c2	2016-08-15 15:20:42
c2	2016-08-15 15:20:43
c2	2016-08-15 15:20:45
c2	2016-08-15 15:20:48
c2	2016-08-15 15:20:52
c2	2016-08-15 15:20:54
c2	2016-08-15 15:20:56
c2	2016-08-15 15:20:58
c2	2016-08-15 15:21:06
c2	2016-08-15 15:21:24
c2	2016-08-15 15:21:34
c2	2016-08-15 15:21:45
c2	2016-08-15 15:21:46
c2	2016-08-15 15:21:47
c2	2016-08-15 15:21:50
c2	2016-08-15 15:21:55
c2	2016-08-15 15:21:59
c2	2016-08-15 15:22:05
c2	2016-08-15 15:22:14
c2	2016-08-15 15:22:16
c2	2016-08-15 15:22:17
c2	2016-08-15 15:22:24
c2	2016-08-15 15:22:26
c2	2016-08-15 15:22:31
c2	2016-08-15 15:22:32
c2	2016-08-15 15:22:39
c2	2016-08-15 15:22:43
c2	2016-08-15 15:22:53
c2	2016-08-15 15:22:54
c2	2016-08-15 15:22:56
c2	2016-08-15 15:23:28
c2	2016-08-15 15:24:01
c2	2016-08-15 15:24:05
c2	2016-08-15 15:24:08
c2	2016-08-15 15:24:14
c2	2016-08-15 15:24:15
c2	2016-08-15 15:24:37
c2	2016-08-15 15:24:39
c2	2016-08-15 15:24:41
c2	2016-08-15 15:24:45
c2	2016-08-15 15:24:46
c2	2016-08-15 15:24:48
c2	2016-08-15 15:24:50
c2	2016-08-15 15:24:51
c2	2016-08-15 15:24:52
c2	2016-08-15 15:24:54
c2	2016-08-15 15:24:58
c2	2016-08-15 15:24:59
c2	2016-08-15 15:25:01
c2	2016-08-15 15:25:03
c2	2016-08-15 15:25:04
c2	2016-08-15 15:25:10
c2	2016-08-15 15:25:16
c2	2016-08-15 15:25:17
c2	2016-08-15 15:25:18
c2	2016-08-15 15:25:20
c2	2016-08-15 15:25:21
c2	2016-08-15 15:25:28
c2	2016-08-15 15:25:32
c2	2016-08-15 15:25:35
c2	2016-08-15 15:25:36
c2	2016-08-15 15:25:41
c2	2016-08-15 15:25:43
c2	2016-08-15 15:25:49
c2	2016-08-15 15:26:00
c2	2016-08-15 15:26:03
c2	2016-08-15 15:26:06
c2	2016-08-15 15:26:09
c2	2016-08-15 15:26:21
c2	2016-08-15 15:26:24
c2	2016-08-15 15:26:28
c2	2016-08-15 15:26:37
c2	2016-08-15 15:26:40
c2	2016-08-15 15:26:46
c2	2016-08-15 15:26:52
c2	2016-08-15 15:26:53
c2	2016-08-15 15:26:57
c2	2016-08-15 15:26:59
c2	2016-08-15 15:27:04
c2	2016-08-15 15:27:08
c2	2016-08-15 15:27:14
c2	2016-08-15 15:27:18
c2	2016-08-15 15:27:20
c2	2016-08-15 15:27:24
c2	2016-08-15 15:27:27
c2	2016-08-15 15:27:29
c2	2016-08-15 15:27:33
c2	2016-08-15 15:27:42
c2	2016-08-15 15:27:46
c2	2016-08-15 15:27:47
c2	2016-08-15 15:27:49
c2	2016-08-15 15:27:50
c2	2016-08-15 15:28:02
c2	2016-08-15 15:28:05
c2	2016-08-15 15:28:23
c2	2016-08-15 15:28:26
c2	2016-08-15 15:28:31
c2	2016-08-15 15:28:35
c2	2016-08-15 15:28:36
c2	2016-08-15 15:28:39
c2	2016-08-15 15:28:44
c2	2016-08-15 15:28:48
c2	2016-08-15 15:28:50
c2	2016-08-15 15:28:51
c2	2016-08-15 15:28:53
c2	2016-08-15 15:28:54
c2	2016-08-15 15:28:56
c2	2016-08-15 15:29:02
c2	2016-08-15 15:29:10
c2	2016-08-15 15:29:13
c2	2016-08-15 15:29:15
c2	2016-08-15 15:29:19
c2	2016-08-15 15:29:31
c2	2016-08-15 15:29:35
c2	2016-08-15 15:29:38
c2	2016-08-15 15:29:41
c2	2016-08-15 15:29:44
c2	2016-08-15 15:29:48
c2	2016-08-15 15:29:50
c2	2016-08-15 15:30:01
c2	2016-08-15 15:30:04
c2	2016-08-15 15:30:06
c2	2016-08-15 15:30:13
c2	2016-08-15 15:30:14
c2	2016-08-15 15:30:15
c2	2016-08-15 15:30:25
c2	2016-08-15 15:30:37
c2	2016-08-15 15:31:06
c2	2016-08-15 15:31:07
c2	2016-08-15 15:31:10
c2	2016-08-15 15:31:17
c2	2016-08-15 15:31:21
c2	2016-08-15 15:31:23
c2	2016-08-15 15:31:30
c2	2016-08-15 15:31:33
c2	2016-08-15 15:31:40
c2	2016-08-15 15:31:58
c2	2016-08-15 15:32:07
c2	2016-08-15 15:32:08
c2	2016-08-15 15:32:09
c2	2016-08-15 15:32:19
c2	2016-08-15 15:32:21
c2	2016-08-15 15:32:52
c2	2016-08-15 15:33:00
c2	2016-08-15 15:33:06
c2	2016-08-15 15:33:18
c2	2016-08-15 15:33:53
c2	2016-08-15 15:33:55
c2	2016-08-15 15:34:03
c2	2016-08-15 15:34:12
c2	2016-08-15 15:34:13
c2	2016-08-15 15:34:27
c2	2016-08-15 15:34:29
c2	2016-08-15 15:34:30
c2	2016-08-15 15:34:32
c2	2016-08-15 15:34:34
c2	2016-08-15 15:34:35
c2	2016-08-15 15:34:39
c2	2016-08-15 15:34:40
c2	2016-08-15 15:34:41
c2	2016-08-15 15:34:43
c2	2016-08-15 15:34:46
c2	2016-08-15 15:34:48
c2	2016-08-15 15:34:50
c2	2016-08-15 15:34:52
c2	2016-08-15 15:34:53
c2	2016-08-15 15:34:56
c2	2016-08-15 15:35:35
c2	2016-08-15 15:35:36
c2	2016-08-15 15:35:43
c2	2016-08-15 15:35:44
c2	2016-08-15 15:35:49
c2	2016-08-15 15:35:53
c2	2016-08-15 15:35:56
c2	2016-08-15 15:36:00
c2	2016-08-15 15:36:03
c2	2016-08-15 15:36:11
c2	2016-08-15 15:36:20
c2	2016-08-15 15:36:21
c2	2016-08-15 15:36:23
c2	2016-08-15 15:36:26
c2	2016-08-15 15:37:02
c2	2016-08-15 15:37:03
c2	2016-08-15 15:37:06
c2	2016-08-15 15:37:07
c2	2016-08-15 15:37:11
c2	2016-08-15 15:37:13
c2	2016-08-15 15:37:16
c2	2016-08-15 15:37:22
c2	2016-08-15 15:37:23
c2	2016-08-15 15:37:26
c2	2016-08-15 15:37:43
c2	2016-08-15 15:37:45
c2	2016-08-15 15:37:51
c2	2016-08-15 15:37:53
c2	2016-08-15 15:38:11
c2	2016-08-15 15:38:14
c2	2016-08-15 15:38:17
c2	2016-08-15 15:38:18
c2	2016-08-15 15:38:22
c2	2016-08-15 15:38:28
c2	2016-08-15 15:38:32
c2	2016-08-15 15:38:42
c2	2016-08-15 15:38:43
c2	2016-08-15 15:39:01
c2	2016-08-15 15:39:21
c2	2016-08-15 15:39:35
c2	2016-08-15 15:39:37
c2	2016-08-15 15:39:38
c2	2016-08-15 15:39:45
c2	2016-08-15 15:39:50
c2	2016-08-15 15:39:58
c2	2016-08-15 15:40:01
c2	2016-08-15 15:40:03
c2	2016-08-15 15:40:09
c2	2016-08-15 15:40:12
c2	2016-08-15 15:40:14
c2	2016-08-15 15:40:20
c2	2016-08-15 15:40:24
c2	2016-08-15 15:40:28
c2	2016-08-15 15:40:31
c2	2016-08-15 15:40:32
c2	2016-08-15 15:40:34
c2	2016-08-15 15:40:36
c2	2016-08-15 15:40:38
c2	2016-08-15 15:40:41
c2	2016-08-15 15:40:42
c2	2016-08-15 15:40:44
c2	2016-08-15 15:40:47
c2	2016-08-15 15:40:48
c2	2016-08-15 15:40:50
c2	2016-08-15 15:40:57
c2	2016-08-15 15:40:58
c2	2016-08-15 15:41:01
c2	2016-08-15 15:41:04
c2	2016-08-15 15:41:18
c2	2016-08-15 15:41:22
c2	2016-08-15 15:41:23
c2	2016-08-15 15:41:25
c2	2016-08-15 15:41:28
c2	2016-08-15 15:41:30
c2	2016-08-15 15:41:36
c2	2016-08-15 15:41:49
c2	2016-08-15 15:41:50
c2	2016-08-15 15:41:55
c2	2016-08-15 15:41:57
c2	2016-08-15 15:42:03
c2	2016-08-15 15:42:11
c2	2016-08-15 15:42:12
c2	2016-08-15 15:42:14
c2	2016-08-15 15:42:15
c2	2016-08-15 15:42:18
c2	2016-08-15 15:42:20
c2	2016-08-15 15:42:23
c2	2016-08-15 15:42:24
c2	2016-08-15 15:42:25
c2	2016-08-15 15:42:31
c2	2016-08-15 15:42:42
c2	2016-08-15 15:42:44
c2	2016-08-15 15:42:49
c2	2016-08-15 15:42:51
c2	2016-08-15 15:42:55
c2	2016-08-15 15:42:56
c2	2016-08-15 15:43:02
c2	2016-08-15 15:43:04
c2	2016-08-15 15:43:06
c2	2016-08-15 15:43:17
c2	2016-08-15 15:43:19
c2	2016-08-15 15:43:26
c2	2016-08-15 15:43:28
c2	2016-08-15 15:43:32
c2	2016-08-15 15:43:33
c2	2016-08-15 15:43:36
c2	2016-08-15 15:43:37
c2	2016-08-15 15:43:38
c2	2016-08-15 15:43:40
c2	2016-08-15 15:43:42
c2	2016-08-15 15:43:45
c2	2016-08-15 15:43:46
c2	2016-08-15 15:43:48
c2	2016-08-15 15:43:50
c2	2016-08-15 15:43:52
c2	2016-08-15 15:43:57
c2	2016-08-15 15:43:59
c2	2016-08-15 15:44:04
c2	2016-08-15 15:44:06
c2	2016-08-15 15:44:07
c2	2016-08-15 15:44:11
c2	2016-08-15 15:44:13
c2	2016-08-15 15:44:18
c2	2016-08-15 15:44:20
c2	2016-08-15 15:44:23
c2	2016-08-15 15:44:25
c2	2016-08-15 15:44:27
c2	2016-08-15 15:44:28
c2	2016-08-15 15:44:34
c2	2016-08-15 15:44:36
c2	2016-08-15 15:44:39
c2	2016-08-15 15:44:42
c2	2016-08-15 15:44:44
c2	2016-08-15 15:44:45
c2	2016-08-15 15:45:09
c2	2016-08-15 15:45:11
c2	2016-08-15 15:45:12
c2	2016-08-15 15:45:14
c2	2016-08-15 15:45:16
c2	2016-08-15 15:45:18
c2	2016-08-15 15:45:20
c2	2016-08-15 15:45:26
c2	2016-08-15 15:45:28
c2	2016-08-15 15:45:30
c2	2016-08-15 15:45:43
c2	2016-08-15 15:45:46
c2	2016-08-15 15:45:51
c2	2016-08-15 15:45:52
c2	2016-08-15 15:45:54
c2	2016-08-15 15:45:55
c2	2016-08-15 15:45:57
c2	2016-08-15 15:45:59
c2	2016-08-15 15:46:03
c2	2016-08-15 15:46:04
c2	2016-08-15 15:46:06
c2	2016-08-15 15:46:08
c2	2016-08-15 15:46:11
c2	2016-08-15 15:46:14
c2	2016-08-15 15:46:20
c2	2016-08-15 15:46:22
c2	2016-08-15 15:46:25
c2	2016-08-15 15:46:27
c2	2016-08-15 15:46:29
c2	2016-08-15 15:46:32
c2	2016-08-15 15:46:34
c2	2016-08-15 15:46:37
c2	2016-08-15 15:46:39
c2	2016-08-15 15:46:45
c2	2016-08-15 15:46:47
c2	2016-08-15 15:46:50
c2	2016-08-15 15:46:52
c2	2016-08-15 15:46:53
c2	2016-08-15 15:46:55
c2	2016-08-15 15:46:58
c2	2016-08-15 15:47:05
c2	2016-08-15 15:47:06
c2	2016-08-15 15:47:08
c2	2016-08-15 15:47:09
c2	2016-08-15 15:47:10
c2	2016-08-15 15:47:11
c2	2016-08-15 15:47:15
c2	2016-08-15 15:47:16
c2	2016-08-15 15:47:21
c2	2016-08-15 15:47:25
c2	2016-08-15 15:47:27
c2	2016-08-15 15:47:30
c2	2016-08-15 15:47:31
c2	2016-08-15 15:47:43
c2	2016-08-15 15:47:48
c2	2016-08-15 15:47:49
c2	2016-08-15 15:47:53
c2	2016-08-15 15:47:54
c2	2016-08-15 15:47:55
c2	2016-08-15 15:47:57
c2	2016-08-15 15:48:03
c2	2016-08-15 15:48:06
c2	2016-08-15 15:48:12
c2	2016-08-15 15:48:14
c2	2016-08-15 15:48:16
c2	2016-08-15 15:48:20
c2	2016-08-15 15:48:24
c2	2016-08-15 15:48:25
c2	2016-08-15 15:48:27
c2	2016-08-15 15:48:28
c2	2016-08-15 15:48:29
c2	2016-08-15 15:48:31
c2	2016-08-15 15:48:33
c2	2016-08-15 15:48:35
c2	2016-08-15 15:48:36
c2	2016-08-15 15:48:44
c2	2016-08-15 15:48:46
c2	2016-08-15 15:48:48
c2	2016-08-15 15:48:52
c2	2016-08-15 15:48:54
c2	2016-08-15 15:48:57
c2	2016-08-15 15:49:05
c2	2016-08-15 15:49:06
c2	2016-08-15 15:49:12
c2	2016-08-15 15:49:15
c2	2016-08-15 15:49:22
c2	2016-08-15 15:49:46
c2	2016-08-15 15:49:48
c2	2016-08-15 15:49:49
c2	2016-08-15 15:49:51
c2	2016-08-15 15:49:59
c2	2016-08-15 15:50:01
c2	2016-08-15 15:50:14
c2	2016-08-15 15:50:16
c2	2016-08-15 15:50:25
c2	2016-08-15 15:50:28
c2	2016-08-15 15:50:29
c2	2016-08-15 15:50:32
c2	2016-08-15 15:50:34
c2	2016-08-15 15:50:37
c2	2016-08-15 15:50:38
c2	2016-08-15 15:50:40
c2	2016-08-15 15:50:44
c2	2016-08-15 15:50:56
c2	2016-08-15 15:50:58
c2	2016-08-15 15:50:59
c2	2016-08-15 15:51:01
c2	2016-08-15 15:51:03
c2	2016-08-15 15:51:04
c2	2016-08-15 15:51:07
c2	2016-08-15 15:51:12
c2	2016-08-15 15:51:15
c2	2016-08-15 15:51:52
c2	2016-08-15 15:51:54
c2	2016-08-15 15:51:56
c2	2016-08-15 15:52:08
c2	2016-08-15 15:52:15
c2	2016-08-15 15:52:18
c2	2016-08-15 15:52:19
c2	2016-08-15 15:52:58
c2	2016-08-15 15:53:01
c2	2016-08-15 15:53:04
c2	2016-08-15 15:53:10
c2	2016-08-15 15:53:16
c2	2016-08-15 15:53:18
c2	2016-08-15 15:53:26
c2	2016-08-15 15:53:27
c2	2016-08-15 15:53:29
c2	2016-08-15 15:53:30
c2	2016-08-15 15:53:32
c2	2016-08-15 15:53:33
c2	2016-08-15 15:53:36
c2	2016-08-15 15:53:38
c2	2016-08-15 15:53:40
c2	2016-08-15 15:53:41
c2	2016-08-15 15:53:44
c2	2016-08-15 15:53:51
c2	2016-08-15 15:53:54
c2	2016-08-15 15:53:56
c2	2016-08-15 15:54:00
c2	2016-08-15 15:54:03
c2	2016-08-15 15:54:04
c2	2016-08-15 15:54:19
c2	2016-08-15 15:54:20
c2	2016-08-15 15:54:21
c2	2016-08-15 15:54:23
c2	2016-08-15 15:54:27
c2	2016-08-15 15:54:33
c2	2016-08-15 15:54:35
c2	2016-08-15 15:54:37
c2	2016-08-15 15:54:40
c2	2016-08-15 15:54:42
c2	2016-08-15 15:54:45
c2	2016-08-15 15:54:48
c2	2016-08-15 15:54:52
c2	2016-08-15 15:54:53
c2	2016-08-15 15:54:55
c2	2016-08-15 15:54:56
c2	2016-08-15 15:54:59
c2	2016-08-15 15:55:03
c2	2016-08-15 15:55:04
c2	2016-08-15 15:55:11
c2	2016-08-15 15:55:14
c2	2016-08-15 15:55:15
c2	2016-08-15 15:55:18
c2	2016-08-15 15:55:21
c2	2016-08-15 15:55:26
c2	2016-08-15 15:55:28
c2	2016-08-15 15:55:30
c2	2016-08-15 15:55:31
c2	2016-08-15 15:55:32
c2	2016-08-15 15:55:33
c2	2016-08-15 15:55:35
c2	2016-08-15 15:56:30
c2	2016-08-15 15:56:32
c2	2016-08-15 15:56:34
c2	2016-08-15 15:56:35
c2	2016-08-15 15:56:38
c2	2016-08-15 15:56:44
c2	2016-08-15 15:56:45
c2	2016-08-15 15:56:48
c2	2016-08-15 15:57:18
c2	2016-08-15 15:57:21
c2	2016-08-15 15:57:22
c2	2016-08-15 15:57:28
c2	2016-08-15 15:57:31
c2	2016-08-15 15:57:37
c2	2016-08-15 15:57:38
c2	2016-08-15 15:57:41
c2	2016-08-15 15:57:46
c2	2016-08-15 15:57:52
c2	2016-08-15 15:57:55
c2	2016-08-15 15:58:03
c2	2016-08-15 15:58:07
c2	2016-08-15 15:58:20
c2	2016-08-15 15:58:21
c2	2016-08-15 15:58:22
c2	2016-08-15 15:58:23
c2	2016-08-15 15:58:40
c2	2016-08-15 15:58:41
c2	2016-08-15 15:58:44
c2	2016-08-15 15:58:45
c2	2016-08-15 15:58:48
c2	2016-08-15 15:58:49
c2	2016-08-15 15:58:52
c2	2016-08-15 15:58:53
c2	2016-08-15 15:58:59
c2	2016-08-15 15:59:02
c2	2016-08-15 15:59:05
c2	2016-08-15 15:59:08
c2	2016-08-15 15:59:10
c2	2016-08-15 15:59:11
c2	2016-08-15 15:59:33
c2	2016-08-15 15:59:35
c2	2016-08-15 15:59:37
c2	2016-08-15 15:59:38
